scenario,lambda,mu_nurse,mu_doctor,s_nurse_max,s_doctor_max,Tmax,nurse_price,doctor_price,optimal_nurses,optimal_doctors,system_total_time,patient_loss,hospital_overload,arrival_pattern,lambda_variance,uncertainty_penalty
seasonal,7.7011388296169665,6.879861649850916,3.717147633820956,11,10,34.062572613807106,69.44520062632867,357.59432857031163,2,3,1.8573942461974802,0.0,0.0,non_poisson,18.995825624003984,0.33995825624003984
seasonal,8.77036156482638,2.5878696097920146,1.2049175644037904,5,11,35.29511930312022,64.61161989545731,302.8732442395909,5,10,2.1181238152465895,0.0,0.0,non_poisson,23.66039913209873,0.3866039913209873
seasonal,13.434067808130425,4.333088520249886,3.3335666205662564,14,15,53.22942944992633,101.54463156248592,434.78129159590014,5,6,1.1843873339061881,0.0,0.0,non_poisson,58.545954079312075,0.44999999999999996
seasonal,11.56519941071777,6.710268919746975,3.050215087185798,4,6,10.837826234796779,91.91235730911772,264.6268518754509,3,6,1.2132847692838342,0.0,0.0,non_poisson,43.5722181365193,0.44999999999999996
seasonal,5.3250823225844695,6.98386617063777,3.1658454896102346,16,10,12.206354529271604,54.11421866148173,470.78591063019644,2,3,1.062366875909315,0.0,0.0,non_poisson,8.35617752998811,0.2335617752998811
seasonal,19.221123115488147,5.4280318925360165,2.585794584236302,10,11,11.503662529879374,57.225281643776604,244.42871741004808,5,11,1.2847258810768418,0.0,0.0,non_poisson,113.4457722155879,0.44999999999999996
seasonal,7.6471127007812285,6.422341455029357,3.8541395998594266,20,4,45.40415941364517,88.41418871285185,451.473732862249,2,3,1.881190425208298,0.0,0.0,non_poisson,19.908628851273797,0.34908628851273793
seasonal,16.350275546568536,7.192778478504586,2.8385653856851816,7,8,48.70736299553826,77.29829935864839,450.7800247650264,4,8,1.1170846126113356,0.0,0.0,non_poisson,81.21708291817887,0.44999999999999996
seasonal,15.130117030944623,5.081156650740571,3.7431758521080907,8,13,38.642080806723186,86.03618523751794,498.333258806344,5,6,1.0566952976221369,0.0,0.0,non_poisson,72.49203105779652,0.44999999999999996
seasonal,28.7294912363812,5.709320435264904,3.394506176440091,14,15,40.87488589652831,125.78195292522045,457.92217000989075,7,12,1.0042289363833712,0.0,0.0,non_poisson,259.516010835102,0.44999999999999996
seasonal,16.062164544362584,4.6271094334776945,3.6851736575421197,19,15,40.24858430976319,74.29196332558375,236.36332450490832,5,6,1.3922601082535233,0.0,0.0,non_poisson,80.68666173603087,0.44999999999999996
seasonal,16.319663029383715,2.8140327326272248,2.9105063483477256,19,12,54.57825357374726,57.08214936209001,252.829681255813,8,8,1.383809640569488,0.0,0.0,non_poisson,79.89727283655051,0.44999999999999996
seasonal,20.205667638612542,6.974195966714067,2.9776975471569895,17,12,29.51643859403578,140.9542202685535,445.4715861241731,5,10,0.9266449854702331,0.0,0.0,non_poisson,131.20010995109405,0.44999999999999996
seasonal,11.318830848958576,7.786893710897541,3.4894545996031514,15,10,45.16503859206368,149.84975342954436,367.231927240385,3,5,1.0568420551377933,0.0,0.0,non_poisson,40.84827856832374,0.44999999999999996
seasonal,10.842533744586978,4.976430402416041,3.8526734175513986,11,4,23.941812365709033,100.2407713174714,447.9743195136934,4,4,1.3745524967256517,0.0,0.0,non_poisson,38.65660829370221,0.44999999999999996
seasonal,24.263898838488807,5.081107751427294,2.7823943233676687,17,15,29.0682873747965,135.48473053594017,406.1444046839304,7,12,1.084028710395888,0.0,0.0,non_poisson,186.92316050478308,0.44999999999999996
seasonal,7.153360141240817,7.239944092669979,2.073563588376527,10,8,25.634859513196844,129.59665485399802,415.64716301289013,2,5,1.5383068014826742,0.0,0.0,non_poisson,15.723941510830763,0.30723941510830766
seasonal,15.934771389499426,7.016042319591702,2.7487281702436,8,15,57.7999795067014,126.10228118871528,460.589161532206,4,8,1.1466683726737543,0.0,0.0,non_poisson,79.14372971737527,0.44999999999999996
seasonal,21.82646229732211,4.292916736464956,2.868025958286231,19,12,58.90692553318107,65.79187016478073,215.3930850397659,7,11,1.1854034841643795,0.0,0.0,non_poisson,153.32662210698,0.44999999999999996
seasonal,26.299895873812556,5.315834522223275,2.9156154520241886,14,15,20.343656398113502,87.62354373728671,436.9174680031373,7,13,1.048461984076104,0.0,0.0,non_poisson,220.48218777089514,0.44999999999999996
seasonal,4.988821835341119,5.988682126382919,2.2656913691093745,12,5,27.94682610808583,58.55149068437417,468.8363049409615,2,4,1.163191810965252,0.0,0.0,non_poisson,8.13006089641101,0.2313006089641101
seasonal,6.812438461907192,7.306209132495917,1.6416174649258082,19,9,34.969245755244486,104.52845159669727,340.48890006044576,2,6,1.5569926130353084,0.0,0.0,non_poisson,14.950228939201306,0.29950228939201307
seasonal,21.50842378181755,5.3857838773388735,2.12987855844865,17,15,52.249786355259474,121.44354969549418,234.2394132869338,6,14,1.2233281052011595,0.0,0.0,non_poisson,131.48120954252886,0.44999999999999996
seasonal,8.296808540782653,3.3643144412833266,3.13669850629395,17,4,58.500038603485365,112.98287094437865,349.873622235124,4,4,1.4868919239943346,0.0,0.0,non_poisson,21.3257937921531,0.363257937921531
seasonal,17.851080900988734,5.488604740938747,2.827438586292299,5,10,48.03038530323599,111.29083432321863,335.4687463431782,5,9,1.1618511200497568,0.0,0.0,non_poisson,98.88458720232482,0.44999999999999996
seasonal,7.344617583447758,6.9933042685498785,1.0863901537051568,5,12,17.653532533060808,105.97729344559893,312.1097127365266,2,10,1.982404658636198,0.0,0.0,non_poisson,16.986586298876258,0.3198658629887626
seasonal,33.86546915747402,5.4910739431563105,3.9626452912346846,12,15,38.03832660263548,130.7845364881294,422.01838041944706,9,12,0.8285703968769008,0.0,0.0,non_poisson,361.9569746413555,0.44999999999999996
seasonal,30.699837718162843,7.933772335469051,3.9366146806618034,13,11,20.43637468007359,127.28238381882218,372.3876441002324,6,11,0.8214117840650347,0.0,0.0,non_poisson,292.90275007378415,0.44999999999999996
seasonal,6.90430666252077,4.123429061936671,3.4510039991317125,15,11,22.05907146370907,52.50521569922323,476.5055051563238,3,3,1.5667097980223688,0.0,0.0,non_poisson,14.931219443652816,0.2993121944365281
seasonal,9.601678618090473,5.962345119033857,3.9702156623649403,18,8,33.21008442956935,86.74050835761341,257.3370295157374,3,4,1.161642507060306,0.0,0.0,non_poisson,29.35394366266092,0.4435394366266092
seasonal,11.668336322900096,7.592313093004178,3.915813757810883,15,5,17.782878671891922,138.70537353573508,292.8881358873758,3,5,0.975139635825131,0.0,0.0,non_poisson,42.672696352385735,0.44999999999999996
seasonal,21.534659337178628,6.826035904584457,2.4892332371783286,20,13,49.012875152242735,140.64513461724465,271.1480001469765,5,12,1.1054335503932085,0.0,0.0,non_poisson,153.70013613862767,0.44999999999999996
seasonal,12.923114541184077,4.972075196099047,1.9570250112779717,15,14,41.66397085183854,105.31706606961836,371.71387744835187,4,10,1.4701485763886672,0.0,0.0,non_poisson,54.81839260357122,0.44999999999999996
seasonal,22.58399754638639,6.9550667342395744,2.2285955490777005,20,15,45.3071214286546,137.31814164482023,242.69680218939715,5,14,1.1794694502935488,0.0,0.0,non_poisson,148.82614066508694,0.44999999999999996
seasonal,6.642491475680047,4.193909190470379,1.8987364453921032,5,15,21.272649140700082,128.04579813581367,215.9809219169943,3,5,1.548796856382789,0.0,0.0,non_poisson,13.489509869391382,0.28489509869391383
seasonal,13.315893767917787,4.86054477112995,2.4654237508901033,15,15,58.244740872152754,143.62457574950992,222.56618255137613,4,8,1.4829222593707658,0.0,0.0,non_poisson,54.057651573425325,0.44999999999999996
seasonal,6.829312619241789,2.9209941937354937,3.365514695537501,14,10,36.5714896882063,143.85456485051043,319.5723820328866,4,3,1.653471791578016,0.0,0.0,non_poisson,14.93846911678554,0.2993846911678554
seasonal,6.831989160088596,2.8330256088535473,3.1922576391335222,5,6,58.79014875988495,99.23993074160592,375.14449615714915,4,3,1.8677598458580051,0.0,0.0,non_poisson,14.265946040896862,0.2926594604089686
seasonal,5.198482984806744,6.1634234753637855,1.1806586363858276,10,7,31.26181330609421,77.68962506807775,226.24290858321064,2,7,1.6093126524086319,0.0,0.0,non_poisson,8.571670888287661,0.2357167088828766
seasonal,15.932222308400966,3.97099506441649,3.4416346076513307,11,10,26.087994098354347,105.42287776531052,458.2906259896261,6,7,1.1446290322047552,0.0,0.0,non_poisson,84.2509719170115,0.44999999999999996
seasonal,6.661300010125846,3.9132162256895597,2.921371729309743,17,4,14.276487540113038,66.74014273148725,496.59990039843274,3,4,1.2731020099774015,0.0,0.0,non_poisson,14.215448461657218,0.2921544846165722
seasonal,5.951167578974253,6.20960670483081,2.3008262241093496,11,10,54.310508340512015,147.17695098966436,313.80168519941986,2,4,1.4377492201368176,0.0,0.0,non_poisson,10.995020467045881,0.2599502046704588
seasonal,10.114798703390843,2.854799493657667,3.802335170912069,7,8,14.516433536782412,71.75275677249228,423.576956389898,5,4,1.6860549012194659,0.0,0.0,non_poisson,32.91741932437793,0.44999999999999996
seasonal,17.085888717417987,6.248130907220552,1.8651172196925319,17,13,21.059142478395025,84.5930502543186,262.47393477926653,4,13,1.537975666255134,0.0,0.0,non_poisson,89.55714533113611,0.44999999999999996
seasonal,11.089886241199112,6.954913166988628,2.7711390041829134,5,7,24.99151635818745,90.50349658802372,323.6143163932071,3,6,1.219055303186676,0.0,0.0,non_poisson,40.79751398414965,0.44999999999999996
seasonal,11.936199222429693,7.720782941624083,1.7242256044207458,11,11,37.145729907313864,88.788383913964,422.27381041478054,3,10,1.3806059982083305,0.0,0.0,non_poisson,42.95206848288382,0.44999999999999996
seasonal,21.079551657842295,7.386591474309865,3.376930934812143,20,13,50.69844918444167,69.09448837710049,385.0899930771576,4,9,1.3179762050546804,0.0,0.0,non_poisson,138.6340816409424,0.44999999999999996
seasonal,13.431682012066881,4.205015962260343,1.766633339999865,10,13,23.329063864129104,70.6290395230903,294.97898140944994,5,11,1.4766142698493339,0.0,0.0,non_poisson,55.91366731839655,0.44999999999999996
seasonal,6.065840848328784,3.570186448503226,1.526622869131124,13,8,33.29482831230385,77.14508573020468,201.03114214543854,3,6,1.6672994091418178,0.0,0.0,non_poisson,11.998923556220724,0.2699892355622072
seasonal,5.198450041655445,5.456954069116584,3.8127962525132633,14,10,35.60298363508359,121.37563868311562,406.37630226714236,2,2,1.989880105604618,0.0,0.0,non_poisson,8.810748280588971,0.2381074828058897
seasonal,16.543893493967627,4.480597460372911,3.6034991923216273,18,13,37.37085325291851,134.40689951841117,321.4138678601828,6,7,1.0025946978246267,0.0,0.0,non_poisson,80.04978110466281,0.44999999999999996
seasonal,7.951207644893336,2.562485343438029,3.2785074582298295,10,15,10.102592467829526,58.274114789663436,226.500399670235,5,4,1.3833037627255649,0.0,0.0,non_poisson,20.482861875409103,0.354828618754091
seasonal,24.600746392033866,6.841021656459798,2.787097553735869,6,15,35.409188540128575,55.508280520858335,442.9090068629476,5,13,1.2034683028396778,0.0,0.0,non_poisson,185.93419797570886,0.44999999999999996
seasonal,15.58407564658213,3.1463475012722997,3.432981089811418,18,13,10.04404316486301,143.1051948578805,452.26889302294387,7,7,1.2374247445992204,0.0,0.0,non_poisson,77.68259893642461,0.44999999999999996
seasonal,23.902191812639984,3.4332193271552423,3.3408823513509804,13,13,55.74930983279179,124.64520368668012,216.93451014269584,10,10,1.0848580229855855,0.0,0.0,non_poisson,170.3520875205043,0.44999999999999996
seasonal,11.43596712900294,5.686962797512301,3.629433427244469,16,5,59.446762041069896,126.01361335827382,208.84199208646072,3,5,1.5293218119810748,0.0,0.0,non_poisson,43.957558701073324,0.44999999999999996
seasonal,10.350753380235176,4.047054318235719,2.243355223062266,11,10,39.417205183789775,136.8188164431811,496.21079584648436,4,7,1.4914504689980894,0.0,0.0,non_poisson,34.52111000324831,0.44999999999999996
seasonal,21.3107148493359,6.970384790530488,3.9277844211779813,10,11,54.09043779356103,135.09143795503658,297.7898500920152,5,8,0.8979213244924186,0.0,0.0,non_poisson,141.13937907183234,0.44999999999999996
seasonal,14.60741892742438,3.911326511524583,2.665493946989362,19,11,57.17443959430609,99.93967323669136,474.34616912740523,6,8,1.2005866007105306,0.0,0.0,non_poisson,64.72757937951101,0.44999999999999996
seasonal,13.371300853818353,6.995391607941812,3.0066043678704037,11,10,36.13214202529137,136.61195178203712,396.4319034565533,3,7,1.345108177917182,0.0,0.0,non_poisson,54.16659410438313,0.44999999999999996
seasonal,15.236767070503255,2.7159367697687093,1.950185727249473,10,15,18.001445772000814,124.65450394864457,414.4096220257861,8,11,1.5416860748873662,0.0,0.0,non_poisson,75.17265043184149,0.44999999999999996
seasonal,11.758073571741793,2.9336110635320747,1.7801827534637797,8,15,46.44779801924158,104.62827533634207,418.07363644199404,6,10,1.5886924225825834,0.0,0.0,non_poisson,44.48847636539159,0.44999999999999996
seasonal,14.531411714887012,5.879666930589273,2.0335375261211643,14,10,54.9467282425185,95.5267839187434,416.23018130750245,4,10,1.378348191674471,0.0,0.0,non_poisson,64.18366919068895,0.44999999999999996
seasonal,11.921340468603132,6.385074236795082,3.678738827142794,19,14,11.778927461080865,70.83311109099711,214.68312759219882,3,5,1.359724946567096,0.0,0.0,non_poisson,47.037895655144894,0.44999999999999996
seasonal,35.867985658881416,7.014776571513815,3.760620074194979,18,14,29.018448651733657,90.79993049749599,235.3525330752028,8,14,0.7271205158643351,0.0,0.0,non_poisson,411.9354730420044,0.44999999999999996
seasonal,17.475425053215677,2.855831917287979,1.6327933390097145,13,15,17.44090036468336,65.4200666763313,338.92701971253246,9,15,1.557602764062669,0.0,0.0,non_poisson,99.07328065341888,0.44999999999999996
seasonal,10.103822376962313,6.666686632679693,1.4848949809399934,10,10,41.80567807906825,90.75228626051378,497.0157751043883,3,10,1.518464574551324,0.0,0.0,non_poisson,32.930966880490416,0.44999999999999996
seasonal,13.704963449157184,4.023386012339562,1.5879041704034498,11,15,26.476731388506355,77.89909132864568,274.35903646937857,5,12,1.6824482956880313,0.0,0.0,non_poisson,57.1506611384036,0.44999999999999996
seasonal,8.27692880808981,5.59678590636752,2.1621009703601346,12,7,54.447379354162265,103.65371102011102,390.74928614284505,3,6,1.2405528137691244,0.0,0.0,non_poisson,22.14345361534752,0.3714345361534752
seasonal,19.65114067505421,6.9353110110554805,3.003075922268007,18,12,43.204816194048846,78.58159384132381,230.20170340041028,4,10,1.307708113582269,0.0,0.0,non_poisson,128.98261968376573,0.44999999999999996
seasonal,9.10782128059226,3.3446083062709135,2.2524020698801066,4,10,25.13852158731902,56.06805706432473,393.1252548523805,4,6,1.715591214735682,0.0,0.0,non_poisson,27.16525257978636,0.4216525257978636
seasonal,10.505779820792618,5.453694626676283,2.8813293838079366,13,7,38.11304103915533,81.69471490686952,362.7756400610258,3,6,1.4502032085118293,0.0,0.0,non_poisson,34.73226125733709,0.44999999999999996
seasonal,9.989421211599668,2.293996795830701,2.90093554901575,9,7,33.83855597871219,71.80961493065061,248.0043537296108,6,5,1.801173235880491,0.0,0.0,non_poisson,31.357890255779452,0.44999999999999996
seasonal,17.13744699781304,2.439092555835766,3.8774130127082205,18,10,25.573891478143242,77.09769981062071,414.0965188040718,10,7,1.1922630984168299,0.0,0.0,non_poisson,98.46464788153712,0.44999999999999996
seasonal,8.105456677054034,7.057963315820297,1.9192760551084662,18,13,17.67308940725333,118.05134447349637,282.329287464138,2,6,1.8189835062322623,0.0,0.0,non_poisson,20.0179644993733,0.350179644993733
seasonal,5.551446147041362,6.034620917538771,2.439472653223774,5,9,44.15530659609619,124.99324599911793,457.59561950826316,2,4,1.2366540847925092,0.0,0.0,non_poisson,10.138267324728263,0.25138267324728264
seasonal,8.570641450872552,4.110988886916836,3.0649402597015767,15,12,41.8906987408224,106.5763304087598,477.9302343254122,3,4,2.0100978592658043,0.0,0.0,non_poisson,23.211934443093313,0.3821193444309331
seasonal,31.69313283947158,5.579062039353114,3.1025330316381807,16,15,47.15877686300916,73.53126675572942,244.209896079774,8,14,0.9824410138755422,0.0,0.0,non_poisson,315.5093604293704,0.44999999999999996
seasonal,8.974940821413082,6.407335191638962,1.7116244863619323,12,12,48.59928370772963,143.32797285966075,371.95542829305305,2,8,2.5123175506072157,0.0,0.0,non_poisson,26.33129290404581,0.41331292904045813
seasonal,7.667001059075449,3.6777827692955065,1.4588627177795481,7,9,27.87125072101073,120.83143314442052,316.61880405915895,3,8,2.0901232138079537,0.0,0.0,non_poisson,18.749947110837674,0.33749947110837675
seasonal,8.082477782830948,3.5851493627393785,2.1123129067576603,18,10,35.92252068571769,140.12662446183606,434.87239137496033,4,6,1.3409614473053422,0.0,0.0,non_poisson,18.61861296368179,0.33618612963681793
seasonal,12.713652153757241,3.972478810543338,2.394096411362193,20,13,10.699306069264283,85.93848696464599,348.8568749371883,5,8,1.3201866661630186,0.0,0.0,non_poisson,49.0198142029996,0.44999999999999996
seasonal,6.524720721046824,5.971282902375891,2.4470486517111016,9,8,47.823467087988746,74.35370508775044,453.5519822581549,2,4,1.6512936847455961,0.0,0.0,non_poisson,13.476900439066386,0.2847690043906639
seasonal,16.278716727565985,6.938795744769507,2.342799088926811,5,11,10.432382489886841,66.40391316324909,271.8799723149654,4,10,1.166321412824142,0.0,0.0,non_poisson,83.89646894833024,0.44999999999999996
seasonal,7.792547318168801,3.0087371935629132,2.4768642018963507,12,14,17.486997616285063,91.12992856705107,352.01440108044926,4,5,1.5131915949390136,0.0,0.0,non_poisson,18.59410365580321,0.3359410365580321
